date,return,realized variance
2011-02-17,0.063698073,6.12E-02
2011-02-18,0.101578458,5.96E-02
2011-02-21,-0.55791776,2.65E-01
2011-02-22,-1.099387021,2.1E-01
2011-02-23,-0.091138324,1.79E-01
2011-02-24,-0.485985686,1.89E-01
2011-02-25,0.466609781,1.43E-01
2011-02-28,-0.107608761,9.48E-02
2011-03-01,-0.093332799,1.86E-01
2011-03-02,-0.389538044,2.7E-01
2011-03-03,0.085660098,1.13E-01
2011-03-04,0.778087894,2.46E-01
2011-03-07,-0.981186708,1.64E-01
2011-03-08,0.179668886,2.15E-01
2011-03-09,-0.856457311,1.9E-01
2011-03-10,-1.263610806,4.8E-01
2011-03-11,-0.821579903,6.9E-01
2011-03-14,-0.269150643,1.2400123
2011-03-15,-2.381832681,1.840875642
2011-03-16,0.693524509,8.23E-01
2011-03-17,0.166061049,1.267261753
2011-03-18,1.147583356,4.97E-01
2011-03-21,0.359895384,2.66E-01
2011-03-22,-0.14780096,4.84E-01
2011-03-23,0.248866521,3.11E-01
2011-03-24,0.66466325,2.25E-01
2011-03-25,0.67692694,3.73E-01
2011-03-28,-0.053815744,7.86E-02
2011-03-29,0.466923703,1.46E-01
2011-03-30,1.12176727,2.03E-01
2011-03-31,0.209190226,1.92E-01
2011-04-01,0.617017423,1.52E-01
2011-04-04,0.382240391,2.15E-01
2011-04-05,0.142189135,6.77E-02
2011-04-06,0.169930369,1.38E-01
2011-04-07,-0.271663305,1.11E-01
2011-04-08,0.520403539,1.41E-01
2011-04-11,0.435635627,1.9E-01
2011-04-12,-1.259906202,3.72E-01
2011-04-13,0.370834802,3.48E-01
2011-04-14,-0.347407348,2.81E-01
2011-04-15,-0.567053957,2.76E-01
2011-04-18,0.270898781,2.31E-01
2011-04-19,-1.06647558,5.46E-01
2011-04-20,0.97627369,2E-01
2011-04-21,0.75048389,2.71E-01
2011-04-27,-0.996732726,2.55E-01
2011-04-28,-0.090788962,4.32E-01
2011-04-29,-1.224641875,4.93E-01
2011-05-02,2.04E-03,6.76E-01
2011-05-03,-0.529710104,5.19E-01
2011-05-04,-0.813593284,4.41E-01
2011-05-05,0.417008727,2.24E-01
2011-05-06,0.130872397,4.79E-01
2011-05-09,0.116002084,4.91E-01
2011-05-10,-0.620263162,3.91E-01
2011-05-11,0.878531381,5.19E-01
2011-05-12,-1.152163149,5.63E-01
2011-05-13,0.08366276,3.76E-01
2011-05-16,-0.990190537,7.84E-01
2011-05-17,0.436576003,1.64E-01
2011-05-18,0.189290428,1.73E-01
2011-05-19,1.031119506,2.35E-01
2011-05-20,-0.189041864,8.71E-02
2011-05-23,-1.482472976,4.62E-01
2011-05-24,-0.095418843,3.93E-01
2011-05-25,-0.942437679,3.75E-01
2011-05-26,1.135505949,2.85E-01
2011-05-27,0.373130828,1.71E-01
2011-05-30,-0.241843172,1.42E-01
2011-05-31,0.876058753,1.43E-01
2011-06-01,0.050075114,2.05E-01
2011-06-02,-1.813211496,1.181943868
2011-06-03,-0.425664539,2.34E-01
2011-06-06,-0.350285637,4.1E-01
2011-06-07,0.094760199,3.54E-01
2011-06-08,-0.775675039,3.46E-01
2011-06-09,0.212493846,2.89E-01
2011-06-10,0.136014788,3.75E-01
2011-06-14,0.543526487,5.32E-01
2011-06-15,-0.271294629,2.44E-01
2011-06-16,-1.507725233,4.34E-01
2011-06-17,-0.197850094,3.97E-01
2011-06-20,-0.838043013,4.89E-01
2011-06-21,0.849495634,5.72E-01
2011-06-22,0.300902935,4.89E-01
2011-06-23,-0.544483813,2.36E-01
2011-06-24,0.245173276,2.27E-01
2011-06-27,-0.97639161,6.04E-01
2011-06-28,-0.128190978,2.82E-01
2011-06-29,0.829479641,5.11E-01
2011-06-30,1.514688701,4.54E-01
2011-07-01,-0.401749329,2.35E-01
2011-07-04,0.26153894,4.2E-01
2011-07-05,-0.314805755,2.96E-01
2011-07-06,0.220790864,2.47E-01
2011-07-07,0.167216949,2.43E-01
2011-07-08,0.807409506,1.66E-01
2011-07-11,-1.163226493,6.03E-01
2011-07-12,-1.455661403,5.09E-01
2011-07-13,0.569851874,4E-01
2011-07-14,-0.571036306,2.98E-01
2011-07-15,2.2E-03,2.15E-01
2011-07-18,-0.011008245,2.24E-01
2011-07-19,0.196253605,2.52E-01
2011-07-20,1.226125842,5.47E-01
2011-07-21,0.190295015,1.48E-01
2011-07-22,0.891395934,3.94E-01
2011-07-25,-1.289505739,3.08E-01
2011-07-26,0.818906297,4.79E-01
2011-07-27,-0.579423496,1.87E-01
2011-07-28,-1.102952358,7.16E-01
2011-07-29,-0.855754998,3.98E-01
2011-08-01,1.226117917,6.13E-01
2011-08-02,-0.892813867,4.62E-01
2011-08-03,-1.561917252,1.149211545
2011-08-04,-1.375901596,6.94E-01
2011-08-05,-3.048987892,6.074315524
2011-08-08,-2.178320859,3.187324008
2011-08-09,1.395101579,11.33858218
2011-08-10,1.912580768,2.700462878
2011-08-11,0.751390022,3.58848696
2011-08-12,0.206051349,1.157809633
2011-08-15,1.977130437,8.58E-01
2011-08-16,-0.650521325,1.00495282
2011-08-17,1.207924772,5.79E-01
2011-08-18,-1.227263536,6.96E-01
2011-08-19,-2.406223539,3.031400409
2011-08-22,-0.541094328,1.480746918
2011-08-23,1.708831348,7.75E-01
2011-08-24,-0.45256412,1.532105126
2011-08-25,0.521189113,9.7E-01
2011-08-26,0.056125911,4.19E-01
2011-08-29,1.334575517,7.83E-01
2011-08-30,-0.013811519,4.87E-01
2011-08-31,0.418304869,3.4E-01
2011-09-01,0.255871473,5.78E-01
2011-09-02,-1.143474365,5.45E-01
2011-09-05,-1.879432615,9.97E-01
2011-09-06,-0.998622662,1.050955291
2011-09-07,1.695900612,7.42E-01
2011-09-08,-0.241243339,6.07E-01
2011-09-09,0.383518547,4.47E-01
2011-09-12,-2.996621864,2.38402035
2011-09-13,0.525505018,7.27E-01
2011-09-14,-1.764680383,1.030487183
2011-09-15,0.784659649,1.209204475
2011-09-16,1.54835041,8.46E-01
2011-09-19,-1.385879755,6.86E-01
2011-09-20,-0.842481236,8.44E-01
2011-09-21,0.436940187,6.41E-01
2011-09-22,-1.946747711,1.617257965
2011-09-23,-1.116520697,3.140407433
2011-09-26,-1.621616197,1.523415627
2011-09-27,2.498755762,2.388510064
2011-09-28,0.228195758,8.74E-01
2011-09-29,-0.333775404,1.005755293
2011-09-30,-0.201489121,6.61E-01
2011-10-03,-2.144346258,1.359025925
2011-10-04,-0.187261233,1.667367531
2011-10-05,0.632172262,1.351188929
2011-10-06,2.884992826,1.097343311
2011-10-07,2.037255657,9.51E-01
2011-10-10,0.830683243,7.13E-01
2011-10-11,0.196275503,8.1E-01
2011-10-12,-0.27626914,4.92E-01
2011-10-13,0.601330328,6.65E-01
2011-10-14,-0.499452575,4.05E-01
2011-10-17,1.259629028,7.91E-01
2011-10-18,-1.619827692,7.09E-01
2011-10-19,0.496662612,5.44E-01
2011-10-20,-1.319800532,6.19E-01
2011-10-21,-0.211740994,4E-01
2011-10-24,2.235267153,7.94E-01
2011-10-25,-0.854408392,3.46E-01
2011-10-26,0.676182394,8.16E-01
2011-10-27,2.228133338,1.230164973
2011-10-28,-0.439810276,9.91E-01
2011-10-31,-0.479857191,4.35E-01
2011-11-01,-0.948554216,8.03E-01
2011-11-02,-0.423615401,1.738590264
2011-11-03,-0.442478598,9.5E-01
2011-11-04,1.847493435,1.313494978
2011-11-07,-0.237444929,3.69E-01
2011-11-08,0.333283841,3.72E-01
2011-11-09,0.742837121,4.73E-01
2011-11-10,-1.507948613,2.88932156
2011-11-11,0.885012651,4.05E-01
2011-11-14,0.102891253,8.03E-01
2011-11-15,-0.325875217,4.1E-01
2011-11-16,-0.808955886,3.44E-01
2011-11-17,0.319496486,5.29E-01
2011-11-18,-1.311425226,7.85E-01
2011-11-21,-0.127364516,5.41E-01
2011-11-22,-0.280078985,1.080823573
2011-11-23,-1.524547864,7.45E-01
2011-11-24,-0.118887326,4.31E-01
2011-11-25,-1.387772379,5.23E-01
2011-11-28,1.412925078,1.44648433
2011-11-29,0.528610072,4.72E-01
2011-11-30,0.110412377,2.82E-01
2011-12-01,1.617640841,2.266415622
2011-12-02,1.072358998,3.07E-01
2011-12-05,0.598124914,4.31E-01
2011-12-06,-1.244137516,2.91E-01
2011-12-07,0.407829968,5.31E-01
2011-12-08,-0.039106081,2.72E-01
2011-12-09,-1.019158599,1.224459877
2011-12-12,0.623983398,8.47E-01
2011-12-13,-1.027234004,6.69E-01
2011-12-14,0.171867869,2.26E-01
2011-12-15,-0.959848107,5.04E-01
2011-12-16,0.534271754,2.69E-01
2011-12-19,-2.271268188,7.47E-01
2011-12-20,-0.075384525,3.12E-01
2011-12-21,1.491416079,1.210862904
2011-12-22,-1.127158378,3.82E-01
2011-12-23,0.92504494,5.29E-01
2011-12-28,-1.120466622,4.15E-01
2011-12-29,-0.448371469,4.69E-01
2011-12-30,-0.424783696,2.75E-01
2012-01-03,0.847657128,3.74E-01
2012-01-04,1.478515167,5.61E-01
2012-01-05,-0.940200188,5.91E-01
2012-01-06,-0.686630208,2.73E-01
2012-01-09,-0.110356751,2.62E-01
2012-01-10,0.907295578,2.33E-01
2012-01-11,0.617424636,3.07E-01
2012-01-12,-0.176813861,2.02E-01
2012-01-13,0.157637819,1.68E-01
2012-01-16,-0.84236928,4.16E-01
2012-01-17,1.241052559,3.8E-01
2012-01-18,0.151796482,2.64E-01
2012-01-19,-0.167965327,3.89E-01
2012-01-20,0.277308654,2.57E-01
2012-01-23,-0.258461252,7.98E-02
2012-01-24,-0.149271165,1.72E-01
2012-01-25,0.713152145,2.67E-01
2012-01-27,0.13143788,3.62E-01
2012-01-30,-0.198033546,2.38E-01
2012-01-31,-0.083123605,1.38E-01
2012-02-01,-0.663868179,2.97E-01
2012-02-02,0.562677321,5.16E-01
2012-02-03,-0.418251121,6.25E-02
2012-02-06,0.627840848,5.61E-01
2012-02-07,-0.307840993,2.92E-01
2012-02-08,0.519362307,1.68E-01
2012-02-09,-0.096445309,3.43E-01
2012-02-10,-0.705169535,2.07E-01
2012-02-13,0.83640077,2.78E-01
2012-02-14,-0.804754444,2.75E-01
2012-02-15,0.143478688,5.87E-01
2012-02-16,-1.493226691,5.98E-01
2012-02-17,0.135834584,2.47E-01
2012-02-20,0.877402221,1.419517329
2012-02-21,0.760652172,3.69E-01
2012-02-22,0.164782387,2.32E-01
2012-02-23,-0.238209875,1.49E-01
2012-02-24,0.306208964,1.34E-01
2012-02-27,-0.682674694,2.01E-01
2012-02-28,-0.032149911,1.78E-01
2012-02-29,0.913853428,2.11E-01
2012-03-01,-0.753804076,5.22E-01
2012-03-02,0.151473452,2.5E-01
2012-03-05,-0.277908745,1.51E-01
2012-03-06,-1.152603775,1.7E-01
2012-03-07,-0.98971234,5.51E-01
2012-03-08,0.416378117,1.81E-01
2012-03-09,0.716297,2.07E-01
2012-03-12,-0.321221849,1.12E-01
2012-03-13,0.917948031,1.88E-01
2012-03-14,0.570964966,3.64E-01
2012-03-15,-0.128193406,8.03E-02
2012-03-16,-0.080169506,7.74E-02
2012-03-19,0.301562871,1.35E-01
2012-03-20,-0.439038481,1.79E-01
2012-03-21,-0.186080758,1.82E-01
2012-03-22,0.491345067,1.18E-01
2012-03-23,0.121633577,2.41E-01
2012-03-26,-0.011468021,1.2E-01
2012-03-27,0.5232683,2.94E-01
2012-03-28,0.853154567,1.69E-01
2012-03-29,-0.160486467,1.49E-01
2012-03-30,0.040679805,1.06E-01
2012-04-02,-0.386532879,2.8E-01
2012-04-03,0.097174051,1.88E-01
2012-04-04,0.131245493,1.67E-01
2012-04-05,-0.220291919,2.91E-01
2012-04-10,-0.374019776,4.63E-01
2012-04-11,-0.71770643,2.66E-01
2012-04-12,0.596356863,8.93E-02
2012-04-13,0.613072401,3.62E-01
2012-04-16,-0.216437973,2.16E-01
2012-04-17,-0.303962022,1.38E-01
2012-04-18,1.04011475,4.89E-01
2012-04-19,0.293142925,1.11E-01
2012-04-20,-2.25E-03,8.57E-02
2012-04-23,-0.254679591,5.03E-02
2012-04-24,0.232587127,1.97E-01
2012-04-26,-9.01E-03,2.09E-01
2012-04-27,-0.150793947,8.2E-02
2012-04-30,0.509546664,9.74E-02
2012-05-01,0.653516918,2.34E-01
2012-05-02,0.017764356,8.31E-02
2012-05-03,-0.124416812,7.63E-02
2012-05-04,-0.72228313,1.07E-01
2012-05-07,-1.827115934,8.43E-01
2012-05-08,0.054906089,2.16E-01
2012-05-09,-0.999904893,3.81E-01
2012-05-10,0.53010173,3.08E-01
2012-05-11,-0.275976441,2.25E-01
2012-05-14,0.043720877,1.77E-01
2012-05-15,-0.607623712,3.44E-01
2012-05-16,-2.044408203,4.98E-01
2012-05-17,-0.251620234,4.39E-01
2012-05-18,-2.406439661,1.576911836
2012-05-21,0.570881799,4.79E-01
2012-05-22,0.977378989,3.68E-01
2012-05-23,-1.186785765,4.59E-01
2012-05-24,-0.294128583,2.77E-01
2012-05-25,-0.627635005,3.24E-01
2012-05-28,0.879603152,1.45E-01
2012-05-29,1.45596071,3.84E-01
2012-05-30,-0.466694778,5.74E-01
2012-05-31,-0.212935934,8.16E-01
2012-06-01,-0.196489929,3.92E-01
2012-06-04,-1.478670127,1.182917573
2012-06-05,1.000610677,6.48E-01
2012-06-06,0.102461525,3.87E-01
2012-06-07,0.863231214,4.4E-01
2012-06-08,-1.326282592,4.85E-01
2012-06-12,0.233366662,2.41E-01
2012-06-13,-0.371634769,2.63E-01
2012-06-14,-0.502550398,1.83E-01
2012-06-15,0.205053166,2.8E-01
2012-06-18,1.527262119,8.27E-01
2012-06-19,-0.347534654,3.26E-01
2012-06-20,-0.050309645,2.77E-01
2012-06-21,-1.126175966,2.06E-01
2012-06-22,-0.701466695,2.66E-01
2012-06-25,-0.634907203,3.18E-01
2012-06-26,-0.192108822,1.29E-01
2012-06-27,0.631304373,1.14E-01
2012-06-28,-0.061161333,2.92E-01
2012-06-29,1.347296644,9.52E-01
2012-07-02,0.658529586,4.61E-01
2012-07-03,-0.254251654,1.26E-01
2012-07-04,0.886839197,1.69E-01
2012-07-05,-7.12E-03,1.09E-01
2012-07-06,-0.235448114,1.12E-01
2012-07-09,-0.629617966,3.2E-01
2012-07-10,-0.539864417,1.93E-01
2012-07-11,0.089446525,1.88E-01
2012-07-12,-0.730364181,2.05E-01
2012-07-13,0.393835293,2.6E-01
2012-07-16,0.30953039,2.76E-01
2012-07-17,0.772074596,2.31E-01
2012-07-18,-0.480031644,1.57E-01
2012-07-19,1.348795589,4.12E-01
2012-07-20,-0.177189817,2.2E-01
2012-07-23,-1.37692932,4.04E-01
2012-07-24,0.136984677,2.48E-01
2012-07-25,0.052982686,4.23E-01
2012-07-26,0.458765982,1.26E-01
2012-07-27,1.153058838,2.8E-01
2012-07-30,0.641366684,2.82E-01
2012-07-31,0.607308229,2.36E-01
2012-08-01,-0.102738935,1.22E-01
2012-08-02,0.104984437,1.12E-01
2012-08-03,-0.840360806,3.38E-01
2012-08-06,0.687561174,5.5E-01
2012-08-07,0.311360244,5.86E-02
2012-08-08,0.37921751,1.13E-01
2012-08-09,-0.122245174,1.52E-01
2012-08-10,-0.504537267,1.92E-01
2012-08-13,0.078868016,3.37E-01
2012-08-14,0.183177838,1.3E-01
2012-08-15,-0.447947274,2.21E-01
2012-08-16,0.815331745,2.91E-01
2012-08-17,0.688687471,1.71E-01
2012-08-20,-0.198089752,2.53E-01
2012-08-21,0.442945969,2.24E-01
2012-08-22,-0.086255822,1.83E-01
2012-08-23,0.192759122,2.65E-01
2012-08-24,-0.656068689,2.49E-01
2012-08-27,-0.132541153,3.58E-01
2012-08-28,0.356050954,2.35E-01
2012-08-29,-0.125449067,1.46E-01
2012-08-30,-0.864159046,3.33E-01
2012-08-31,-0.027652318,2.52E-01
2012-09-03,0.269607159,3.48E-01
2012-09-04,-0.710302327,2.49E-01
2012-09-05,-0.716915475,3.13E-01
2012-09-06,0.704865076,6.19E-01
2012-09-07,0.433080612,7.33E-01
2012-09-10,0.16542601,2.42E-01
2012-09-11,-0.213633573,1.34E-01
2012-09-12,0.762899037,2.24E-01
2012-09-13,-0.510070983,1.88E-01
2012-09-14,0.853898372,5.35E-01
2012-09-17,0.054249549,1.14E-01
2012-09-18,-0.083711359,1.03E-01
2012-09-19,0.458452231,1.1E-01
2012-09-20,-0.300276796,1.7E-01
2012-09-21,0.372574466,1.06E-01
2012-09-24,-0.434271921,1.43E-01
2012-09-25,-0.393133183,1.01E-01
2012-09-26,-0.157399519,8.2E-02
2012-09-27,0.537513252,1.79E-01
2012-09-28,0.10443391,1.34E-01
2012-10-01,9.08E-03,1.73E-01
2012-10-02,0.953988358,1.1E-01
2012-10-03,0.175052785,1E-01
2012-10-04,0.309022348,1.08E-01
2012-10-05,0.91694758,1.8E-01
2012-10-08,-0.286199403,6.85E-02
2012-10-09,0.487330399,1E-01
2012-10-10,-0.179364301,1.01E-01
2012-10-11,-0.073166679,2.94E-01
2012-10-12,0.175199362,7.32E-02
2012-10-15,-0.126462938,9.66E-02
2012-10-16,0.299185774,2.12E-01
2012-10-17,0.853697348,4.62E-01
2012-10-18,0.032702182,2.22E-01
2012-10-19,0.255082713,1.59E-01
2012-10-22,-0.345415935,4.22E-01
2012-10-23,0.168610102,1.16E-01
2012-10-24,-0.634671784,5.37E-01
2012-10-25,0.04414329,6.01E-02
2012-10-26,-0.78348452,2.08E-01
2012-10-29,0.179882126,1.38E-01
2012-10-30,0.133250442,1.88E-01
2012-10-31,0.594457183,1.35E-01
2012-11-01,-1.14200791,5.01E-01
2012-11-02,-0.113617389,1.7E-01
2012-11-05,0.356427198,2.09E-01
2012-11-06,0.240112168,1.03E-01
2012-11-07,0.613166136,2.68E-01
2012-11-08,-0.839382593,7.58E-01
2012-11-09,-0.581403462,6.06E-01
2012-11-12,-0.10274968,1.62E-01
2012-11-13,-1.277087528,1.95E-01
2012-11-14,0.188279117,1.9E-01
2012-11-15,-0.913310757,5.2E-01
2012-11-16,-0.261120676,1.07E-01
2012-11-19,0.237844873,1.53E-01
2012-11-20,0.596038801,2.6E-01
2012-11-21,-0.359009702,8.84E-02
2012-11-22,0.799632762,2.94E-01
2012-11-23,-0.090285308,6.72E-02
2012-11-26,0.160088421,7.39E-02
2012-11-27,0.574469188,1.04E-01
2012-11-28,-0.212749361,1.05E-01
2012-11-29,0.52748161,4.31E-02
2012-11-30,0.714574076,1.74E-01
2012-12-03,0.408637158,1.01E-01
2012-12-04,-0.618649786,9.12E-02
2012-12-05,0.360623849,9.57E-02
2012-12-06,-0.296375153,1.66E-01
2012-12-07,0.68539458,1.57E-01
2012-12-10,0.142551699,1.14E-01
2012-12-11,0.422130744,9.67E-02
2012-12-12,0.292066467,1.76E-01
2012-12-13,0.039192632,6.65E-02
2012-12-14,0.080526692,1.11E-01
2012-12-17,-0.052243193,8.04E-02
2012-12-18,0.493002334,2.01E-01
2012-12-19,0.255157341,1.68E-01
2012-12-20,0.224128364,9.53E-02
2012-12-21,-0.379490731,3.25E-01
2012-12-24,0.183136423,6.04E-02
2012-12-27,0.421017076,4.69E-02
2012-12-28,0.48328901,9.61E-02
2012-12-31,-0.338149065,1.06E-01
2013-01-02,1.295012773,2.35E-01
2013-01-03,0.828672864,1.58E-01
2013-01-04,-0.414602145,1.17E-01
2013-01-07,-0.088538488,2.04E-01
2013-01-08,-0.624083093,1.27E-01
2013-01-09,0.322006888,1.33E-01
2013-01-10,0.280783422,1.15E-01
2013-01-11,-0.234160032,1.41E-01
2013-01-14,0.236316943,1.24E-01
2013-01-15,-0.21088601,7.75E-02
2013-01-16,0.492259493,6.17E-02
2013-01-17,0.479436482,1.7E-01
2013-01-18,0.35712459,2.23E-01
2013-01-21,0.07710663,1.41E-01
2013-01-22,-0.041656253,1.78E-01
2013-01-23,0.101787522,7.46E-02
2013-01-24,0.46062951,8.73E-02
2013-01-25,0.386112824,1.38E-01
2013-01-29,0.883947481,2.39E-01
2013-01-30,0.150574858,8.68E-02
2013-01-31,-0.240169455,1.19E-01
2013-02-01,0.857362884,1.46E-01
2013-02-04,-0.182282223,2.75E-01
2013-02-05,-0.195364233,3E-01
2013-02-06,0.786277784,2.85E-01
2013-02-07,0.416557737,1.37E-01
2013-02-08,0.635932191,1.14E-01
2013-02-11,-0.116314061,7.44E-02
2013-02-12,0.114385492,1.18E-01
2013-02-13,0.89729716,2.44E-01
2013-02-14,0.804793434,1.15E-01
2013-02-15,0.047488079,1.03E-01
2013-02-18,0.345164592,1.35E-01
2013-02-19,0.188690427,1.45E-01
2013-02-20,0.209543097,1.28E-01
2013-02-21,-1.690114022,2.92E-01
2013-02-22,0.83870881,5.24E-01
2013-02-25,0.765589947,2.32E-01
2013-02-26,-0.531525815,7.89E-01
2013-02-27,0.438479716,2.3E-01
2013-02-28,1.424567501,5.81E-01
2013-03-01,-0.416850743,2.91E-01
2013-03-04,-1.431515269,2.84E-01
2013-03-05,1.178275103,7.3E-01
2013-03-06,0.742114801,4.4E-01
2013-03-07,-0.226200323,2.39E-01
2013-03-08,0.311824228,2.09E-01
2013-03-11,0.4604498,1.39E-01
2013-03-12,-0.584666357,1.92E-01
2013-03-13,-0.547154216,2.52E-01
2013-03-14,-1.050183531,4.11E-01
2013-03-15,1.595124639,3.3E-01
2013-03-18,-1.648627362,9.9E-01
2013-03-19,-0.545687644,5.54E-01
2013-03-20,-0.368354036,6.8E-01
2013-03-21,-0.062235876,4.79E-01
2013-03-22,0.22493131,3.88E-01
2013-03-25,0.444623204,4.2E-01
2013-03-26,-0.532135112,2.84E-01
2013-03-27,0.549473969,2.5E-01
2013-03-28,-0.290014704,2.32E-01
2013-04-02,0.24468524,3.01E-01
2013-04-03,-0.732780505,4.61E-01
2013-04-04,-0.793622824,5.2E-01
2013-04-05,-0.435491124,2.8E-01
2013-04-08,0.330120733,2.68E-01
2013-04-09,1.314424813,3.79E-01
2013-04-10,-0.311123406,1.7E-01
2013-04-11,0.625340262,2.82E-01
2013-04-12,0.195429409,9.35E-02
2013-04-15,-0.876327862,5.11E-01
2013-04-16,-0.536995335,7.16E-01
2013-04-17,0.932112038,4.1E-01
2013-04-18,-1.334431447,3.07E-01
2013-04-19,0.268407408,4.07E-01
2013-04-22,0.605516284,1.83E-01
2013-04-23,0.853993315,8.09E-01
2013-04-24,1.32478536,3.94E-01
2013-04-26,-0.180746611,2.44E-01
2013-04-29,0.379000326,1.57E-01
2013-04-30,1.179323208,4.66E-01
2013-05-01,-0.405443973,1.32E-01
2013-05-02,-0.884555438,2.7E-01
2013-05-03,0.04896824,6.81E-01
2013-05-06,0.232106912,4.85E-01
2013-05-07,-0.317643085,4.03E-01
2013-05-08,0.931195741,2.98E-01
2013-05-09,0.0135301,1.79E-01
2013-05-10,0.113786499,2.17E-01
2013-05-13,-0.061689127,1.54E-01
2013-05-14,0.105819098,1.01E-01
2013-05-15,-0.539479556,4.75E-01
2013-05-16,-0.614646769,2.95E-01
2013-05-17,0.170625344,1.86E-01
2013-05-20,0.444282057,4.05E-01
2013-05-21,-0.578399701,2.32E-01
2013-05-22,-0.448418187,2.19E-01
2013-05-23,-1.971737048,4.98E-01
2013-05-24,-1.640102366,8.89E-01
2013-05-27,-0.429986632,5.45E-01
2013-05-28,0.321501424,3.95E-01
2013-05-29,0.096910971,3.4E-01
2013-05-30,-1.033716159,6.41E-01
2013-05-31,0.026380673,2.62E-01
2013-06-03,-0.698403868,4.84E-01
2013-06-04,0.280706252,3.71E-01
2013-06-05,-1.144304404,6.36E-01
2013-06-06,-0.835012712,8.54E-01
2013-06-07,-0.700296228,6E-01
2013-06-11,0.388309024,3.09E-01
2013-06-12,-0.693082542,6.22E-01
2013-06-13,-0.721410192,5.89E-01
2013-06-14,1.904940319,9.74E-01
2013-06-17,0.693232788,4.21E-01
2013-06-18,-0.208333409,4.28E-01
2013-06-19,0.903179705,4.76E-01
2013-06-20,-2.032157724,1.196666048
2013-06-21,-0.310372379,1.510158599
2013-06-24,-1.606897352,1.197539164
2013-06-25,-0.297145044,7.36E-01
2013-06-26,1.418615485,9.37E-01
2013-06-27,1.764367726,5.5E-01
2013-06-28,-0.02299211,3.86E-01
2013-07-01,-1.702222681,1.060505062
2013-07-02,2.241362264,2.156461957
2013-07-03,-1.755332427,1.026666231
2013-07-04,0.941029859,7.34E-01
2013-07-05,0.969972012,7.23E-01
2013-07-08,-0.569328527,4.63E-01
2013-07-09,1.567605258,7.6E-01
2013-07-10,0.30775568,5.26E-01
2013-07-11,1.034442831,8.24E-01
2013-07-12,0.377301835,3.46E-01
2013-07-15,0.135057521,3.92E-01
2013-07-16,0.050333714,1.79E-01
2013-07-17,-0.024154589,1.54E-01
2013-07-18,0.187079503,2.49E-01
2013-07-19,-0.402666191,3.56E-01
2013-07-22,0.494771725,8.35E-01
2013-07-23,0.178237102,1.62E-01
2013-07-24,0.337120436,3.37E-01
2013-07-25,-0.079684454,1.88E-01
2013-07-26,0.139392272,2.76E-01
2013-07-29,-0.031853474,2.08E-01
2013-07-30,-0.01790172,2E-01
2013-07-31,0.464470863,4.63E-01
2013-08-01,0.071464023,6.47E-01
2013-08-02,0.883722094,6.25E-01
2013-08-05,-0.127564805,7.18E-02
2013-08-06,-0.202411318,1.92E-01
2013-08-07,-1.864763418,4.27E-01
2013-08-08,0.874760238,4.32E-01
2013-08-09,-0.307579593,3.88E-01
2013-08-12,1.081689122,2.49E-01
2013-08-13,0.974797963,2.09E-01
2013-08-14,-0.077827072,1.65E-01
2013-08-15,-0.145992532,1.48E-01
2013-08-16,-0.803342768,4.42E-01
2013-08-19,-0.092192119,2.68E-01
2013-08-20,-0.700170035,6.27E-01
2013-08-21,0.539106077,1.64E-01
2013-08-22,-0.561461665,1.134142015
2013-08-23,0.967936327,3.9E-01
2013-08-26,0.22261721,1.93E-01
2013-08-27,-0.01170412,2.51E-01
2013-08-28,-1.000938772,7.64E-01
2013-08-29,0.125954516,2.21E-01
2013-08-30,0.666656064,3.45E-01
2013-09-02,1.017188233,3.63E-01
2013-09-03,0.206430278,1.79E-01
2013-09-04,-0.450046633,2.75E-01
2013-09-05,-0.386667278,3.6E-01
2013-09-06,0,2.72E-01
2013-09-09,0.546714299,1.7E-01
2013-09-10,0.458460148,1.9E-01
2013-09-11,0.433765219,1.79E-01
2013-09-12,0.244414863,8.57E-02
2013-09-13,-0.401706836,1.19E-01
2013-09-16,0.567928021,4.59E-01
2013-09-17,0.150601003,1.36E-01
2013-09-18,-0.301682393,1.45E-01
2013-09-19,1.097125612,4.67E-01
2013-09-20,-0.449140851,1.15E-01
2013-09-23,-0.458284615,4.26E-01
2013-09-24,-0.251946995,2.07E-01
2013-09-25,0.767673996,1.75E-01
2013-09-26,0.320163955,1.57E-01
2013-09-27,0.303988905,9.78E-02
2013-09-30,-1.43988507,5.71E-01
2013-10-01,-0.174558613,4.53E-01
2013-10-02,0.166965772,1.92E-01
2013-10-03,0.342659485,1.46E-01
2013-10-04,-0.429053677,3.55E-01
2013-10-07,-0.94763657,2.88E-01
2013-10-08,-0.213381005,2.62E-01
2013-10-09,0.153459174,2.09E-01
2013-10-10,-0.122366941,3.04E-01
2013-10-11,1.523449639,8.76E-01
2013-10-14,-0.48311125,1.76E-01
2013-10-15,1.007107894,6.67E-01
2013-10-16,0.167185995,2.95E-01
2013-10-17,0.369728245,2.35E-01
2013-10-18,0.684901876,1.07E-01
2013-10-21,0.678019492,2.15E-01
2013-10-22,0.3804768,9.71E-02
2013-10-23,-0.22179777,1.55E-01
2013-10-24,0.411711043,1.09E-01
2013-10-25,0.223060858,1.32E-01
2013-10-28,0.964566405,3.89E-01
2013-10-29,-0.566218464,7.72E-02
2013-10-30,0.206783302,2.41E-01
2013-10-31,0,2.87E-01
